Proportions,Returns,Profits,Accuracy,Precision,Best_Params,Deployed_Capital,Returned_Capital,36 Month Returns,36 Month Deployed Capital,36 Month Returned Capital,60 Month Returns,60 Month Deployed Capital,60 Month Returned Capital,model
0.4000000000000001,6.5,25986108.036001325,0.3636716834281274,0.94042194092827,"{'C': 0.45, 'penalty': 'l1'}",399407525.0,425393633.0360013,6.37,380816050.0,405055213.16500133,9.4,18591475.0,20338419.870999992,LogisticRegression
0.4050000000000001,6.5,26610962.333001316,0.3667607176750081,0.9398623154828887,"{'C': 0.05, 'penalty': 'l1'}",407031625.0,433642587.3330013,6.39,387674725.0,412432618.4550013,9.57,19356900.0,21209968.878000002,LogisticRegression
0.4100000000000001,6.6,27304328.49500072,0.3702382696312903,0.9393870675132824,"{'C': 0.3, 'penalty': 'l1'}",415811450.0,443115778.4950007,6.41,395654400.0,421014238.02600074,9.65,20157050.0,22101540.469,LogisticRegression
0.4150000000000001,6.6,27779587.348000467,0.37317444445152126,0.938961906883493,"{'C': 0.15000000000000002, 'penalty': 'l1'}",423105050.0,450884637.34800047,6.41,402294800.0,428072233.7170005,9.62,20810250.0,22812403.630999997,LogisticRegression
0.4200000000000001,6.6,28254530.290000916,0.3760214512728732,0.937730310411592,"{'C': 0.45, 'penalty': 'l1'}",430807800.0,459062330.2900009,6.4,409191500.0,435373836.2430009,9.59,21616300.0,23688494.04699999,LogisticRegression
0.4250000000000001,6.6,28823335.852000535,0.3793015598030661,0.9373716947023317,"{'C': 0.1, 'penalty': 'l1'}",438751850.0,467575185.85200053,6.41,416554750.0,443246273.32700056,9.6,22197100.0,24328912.524999987,LogisticRegression
0.4300000000000001,6.6,29364180.599000692,0.3823842249071697,0.936337130662178,"{'C': 0.05, 'penalty': 'l1'}",447259725.0,476623905.5990007,6.4,423869675.0,451007470.5140007,9.52,23390050.0,25616435.08499999,LogisticRegression
0.4350000000000001,6.6,29996272.61800027,0.3857280248651334,0.9359072675790467,"{'C': 0.15000000000000002, 'penalty': 'l1'}",455380075.0,485376347.61800027,6.42,431441625.0,459154445.50300026,9.54,23938450.0,26221902.115,LogisticRegression
0.4400000000000001,6.6,30623528.23500073,0.38897628768144094,0.9355913542330648,"{'C': 0.1, 'penalty': 'l1'}",463605600.0,494229128.2350007,6.45,438603975.0,466887611.0500007,9.36,25001625.0,27341517.185,LogisticRegression
0.4450000000000001,6.6,31043236.76500082,0.39199526135777385,0.9348234624145786,"{'C': 0.05, 'penalty': 'l1'}",471316575.0,502359811.7650008,6.44,445596325.0,474289570.48000085,9.14,25720250.0,28070241.28499999,LogisticRegression
