Proportions,Returns,Profits,Accuracy,Precision,Best_Params,Deployed_Capital,Returned_Capital,36 Month Returns,36 Month Deployed Capital,36 Month Returned Capital,60 Month Returns,60 Month Deployed Capital,60 Month Returned Capital,model
0.135,7.3,92569.53600000008,0.19799754151088805,1.0,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",1269375.0,1361944.536,7.28,1219375.0,1308127.459,7.63,50000.0,53817.077000000005,RandomForestClassifier
0.14,5.9,102249.60600000154,0.19839242836306661,0.9865771812080537,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",1723250.0,1825499.6060000015,5.93,1723250.0,1825499.6060000015,,0.0,0.0,RandomForestClassifier
0.14500000000000002,6.6,74431.92000000016,0.19807397122421294,0.9797979797979798,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",1122200.0,1196631.9200000002,6.07,1082200.0,1147864.4400000002,21.92,40000.0,48767.48,RandomForestClassifier
0.15000000000000002,7.9,134393.18699999969,0.1981312935092066,0.9814814814814815,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",1710125.0,1844518.1869999997,7.44,1564125.0,1680418.1079999998,12.4,146000.0,164100.079,RandomForestClassifier
0.15500000000000003,7.0,117534.00200000056,0.1983478443636271,0.9791666666666666,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",1686750.0,1804284.0020000006,6.66,1621750.0,1729837.1420000005,14.53,65000.0,74446.86,RandomForestClassifier
0.16000000000000003,6.8,83958.28700000001,0.19808034036699002,0.98,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",1241300.0,1325258.287,6.33,1206300.0,1282699.147,21.6,35000.0,42559.14,RandomForestClassifier
0.165,8.3,204133.41700000037,0.1987108855019203,1.0,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",2464700.0,2668833.4170000004,8.01,2389200.0,2580510.453,16.98,75500.0,88322.964,RandomForestClassifier
0.17,4.1,52080.448000000324,0.19809307865254416,0.9622641509433962,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",1256525.0,1308605.4480000003,3.56,1216525.0,1259837.9680000003,21.92,40000.0,48767.48,RandomForestClassifier
0.17500000000000002,5.8,1059344.3900000267,0.20748756424872777,0.981039755351682,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",18414175.0,19473519.390000027,5.6,17955200.0,18960884.252000026,11.69,458975.0,512635.138,RandomForestClassifier
0.18000000000000002,6.5,620031.7809999995,0.20223302145764202,0.9857142857142858,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",9580175.0,10200206.781,6.33,9327175.0,9917781.78,11.63,253000.0,282425.001,RandomForestClassifier
0.18500000000000003,6.1,349538.89999999385,0.19992739177234137,0.9753694581280788,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",5767300.0,6116838.899999994,5.98,5692300.0,6032927.434999994,11.88,75000.0,83911.465,RandomForestClassifier
0.19000000000000003,6.1,1158100.5850000456,0.20586980198335106,0.9754866618601298,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",19085400.0,20243500.585000046,5.94,18564500.0,19668157.417000044,10.45,520900.0,575343.168,RandomForestClassifier
0.19500000000000003,6.4,1049323.6690000258,0.20630927283496914,0.9859943977591037,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",16395875.0,17445198.669000026,6.36,16156875.0,17184888.200000025,8.92,239000.0,260310.46899999998,RandomForestClassifier
0.20000000000000004,6.1,1601895.074000053,0.21146827848439878,0.9774109470026064,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",26349300.0,27951195.074000053,5.95,25901600.0,27443668.196000054,13.36,447700.0,507526.878,RandomForestClassifier
